,time,open,high,low,close,vol,weekday,symbol,minute,hour,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2024-07-01 00:00:00,1.26482,1.26501,1.26472,1.26477,556,0,GBPUSD,0,0,27,7,2024,1,9.136504092723788e-05,1.2650421058106052,1.2647648941893948,51.99053676898772,12.676509371560151,1.2648316666666666,1.2644931666666666
1,2024-07-01 00:05:00,1.26478,1.26494,1.26462,1.2647,249,0,GBPUSD,5,0,27,7,2024,1,8.077760541473443e-05,1.2650602486753049,1.2647287513246952,50.96235513436066,12.416884691694525,1.264837,1.2645086666666667
2,2024-07-01 00:10:00,1.26471,1.26477,1.26463,1.26465,244,0,GBPUSD,10,0,27,7,2024,1,6.847062471709701e-05,1.265082166182424,1.264690833817576,50.22836569781194,12.165914167824422,1.2648396666666666,1.2645266666666666
3,2024-07-01 00:15:00,1.26467,1.26486,1.26464,1.26476,374,0,GBPUSD,15,0,27,7,2024,1,5.7329946026117747e-05,1.2650853091978536,1.2646796908021467,51.80801638201027,12.054974796754832,1.264844,1.264548
4,2024-07-01 00:20:00,1.26476,1.26529,1.26467,1.26517,258,0,GBPUSD,20,0,27,7,2024,1,5.3914939621550054e-05,1.2651370964547337,1.2646569035452662,57.06250322174266,12.43905765216223,1.2648613333333332,1.2645743333333332
5,2024-07-01 00:25:00,1.26518,1.26535,1.26502,1.26505,491,0,GBPUSD,25,0,27,7,2024,1,5.3483842246005445e-05,1.2651487604789795,1.2646532395210206,55.23893730190841,12.868902532154912,1.2648746666666668,1.2646006666666667
6,2024-07-01 00:30:00,1.26503,1.26517,1.26502,1.26515,418,0,GBPUSD,30,0,27,7,2024,1,5.641914117901203e-05,1.2651859437544983,1.2646440562455012,56.43901764885323,13.284419249481171,1.2648833333333334,1.2646300000000001
7,2024-07-01 00:35:00,1.26517,1.26559,1.26509,1.26548,300,0,GBPUSD,35,0,27,7,2024,1,6.644692550963109e-05,1.2653121764686583,1.2645708235313415,60.09168808376996,14.063386951854806,1.2649070000000002,1.2646631666666666
8,2024-07-01 00:40:00,1.26547,1.26554,1.26533,1.26551,475,0,GBPUSD,40,0,27,7,2024,1,8.07216557530292e-05,1.2654207736030612,1.2645262263969388,60.403933050132785,14.816389064149321,1.264933,1.264694
9,2024-07-01 00:45:00,1.26549,1.26549,1.26509,1.26514,468,0,GBPUSD,45,0,27,7,2024,1,9.082286958542906e-05,1.2654374079930526,1.2645365920069476,54.92144413268075,15.175685225831156,1.264949,1.2647171666666666
10,2024-07-01 00:50:00,1.26513,1.26518,1.26495,1.26499,200,0,GBPUSD,50,0,27,7,2024,1,9.517851578076409e-05,1.265431722153155,1.2645342778468454,52.90752162848108,15.32987871566922,1.2649556666666666,1.2647345
11,2024-07-01 00:55:00,1.26501,1.26524,1.26468,1.26524,358,0,GBPUSD,55,0,27,7,2024,1,9.947629421892332e-05,1.2654599470723358,1.264534052927664,55.707793082065024,15.151991081433463,1.2649676666666667,1.2647541666666666
12,2024-07-01 01:00:00,1.26524,1.26535,1.26498,1.26526,349,0,GBPUSD,0,1,27,7,2024,1,0.00010360486734302849,1.265489370270558,1.2645356297294421,55.92469190081246,15.077608948825514,1.2649826666666668,1.2647743333333332
